Persona atendida;Tipo de pasaporte;Tiempo de servicio (minutos)
22787;Biométrico;3,680521596
22788;Biométrico;2,103420994
22789;Biométrico;0,00715123
22790;Biométrico;2,31842368
22791;Biométrico;1,465855003
22792;Biométrico;0,900112055
22793;Biométrico;1,375481053
22794;Biométrico;0,562479391
22795;Biométrico;1,503479767
22796;Biométrico;0,105870975
22797;Biométrico;0,675900605
22798;Biométrico;2,725641809
22799;Biométrico;0,443633899
22800;Biométrico;0,972940148
22801;Biométrico;0,461616062
22802;Biométrico;2,877009584
22803;Biométrico;0,228239691
22804;Biométrico;0,022366745
22805;Biométrico;2,537128362
22806;Biométrico;0,785165943
22807;Biométrico;3,1145092
22808;Biométrico;5,633594216
22809;Biométrico;0,898426169
22810;Biométrico;0,536685977
22811;Biométrico;0,781611473
22812;Biométrico;1,840408033
22813;Biométrico;0,265735753
22814;Biométrico;0,110665847
22815;Biométrico;1,650436918
22816;Biométrico;0,912677044
22817;Biométrico;5,311954533
22818;Biométrico;1,376997042
22819;Biométrico;3,494334275
22820;Biométrico;0,80715302
22821;Biométrico;0,98840964
22822;Biométrico;3,013832993
22823;Biométrico;4,434467322
22824;Biométrico;0,468318684
22825;Biométrico;4,522413388
22826;Biométrico;5,199203269
22827;Biométrico;3,308298783
22828;Biométrico;0,076885478
22829;Biométrico;0,337186665
22830;Biométrico;0,57757867
22831;Biométrico;0,91190851
22832;Biométrico;2,502283651
22833;Biométrico;0,034410956
22834;Biométrico;1,03552875
22835;Biométrico;5,814230791
22836;Biométrico;2,229696444
22837;Biométrico;0,264799017
22838;Biométrico;0,856854113
22839;Biométrico;0,99400325
22840;Biométrico;0,095701464
22841;Biométrico;1,573404368
22842;Biométrico;0,666426194
22843;Biométrico;1,690560807
22844;Biométrico;1,326487851
22845;Biométrico;0,397298658
22846;Biométrico;1,526948153
22847;Biométrico;2,060136191
22848;Biométrico;0,145044188
22849;Biométrico;1,099157924
22850;Biométrico;0,547180458
22851;Biométrico;0,263669154
22852;Biométrico;1,426021735
22853;Biométrico;1,877808026
22854;Biométrico;0,73811556
22855;Biométrico;2,014066798
22856;Biométrico;0,279985797
22857;Biométrico;2,221092573
22858;Biométrico;0,578952414
22859;Biométrico;1,515737894
22860;Biométrico;2,121682581
22861;Biométrico;2,089371757
22862;Biométrico;0,452727418
22863;Biométrico;1,079568054
22864;Biométrico;0,409799283
22865;Biométrico;10,23671398
22866;Biométrico;0,641552673
22867;Biométrico;0,492845636
22868;Biométrico;2,362096788
22869;Biométrico;2,563655277
22870;Biométrico;2,55333827
22871;Biométrico;0,25559739
22872;Biométrico;0,381613268
22873;Biométrico;0,998311391
22874;Biométrico;2,415698115
22875;Biométrico;3,0286274
22876;Biométrico;0,112748464
22877;Biométrico;1,164770181
22878;Biométrico;1,562374879
22879;Biométrico;1,321253597
22880;Biométrico;0,465911942
22881;Biométrico;0,486027603
22882;Biométrico;1,067204699
22883;Biométrico;0,858983783
22884;Biométrico;0,174994373
22885;Biométrico;0,09874177
22886;Biométrico;0,78968406
22887;Biométrico;1,028326677
22888;Biométrico;0,63232529
22889;Biométrico;0,204275576
22890;Biométrico;3,441354889
22891;Biométrico;1,00070179
22892;Biométrico;1,449662268
22893;Biométrico;2,511492382
22894;Biométrico;0,379265829
22895;Biométrico;0,513640035
22896;Biométrico;0,193968499
22897;Biométrico;0,533384825
22898;Biométrico;2,521236131
22899;Biométrico;1,065526058
22900;Biométrico;0,72207048
22901;Biométrico;2,709409317
22902;Biométrico;0,014604488
22903;Biométrico;0,888558635
22904;Biométrico;3,898465291
22905;Biométrico;0,16912912
22906;Biométrico;0,743729812
22907;Biométrico;2,632570125
22908;Biométrico;4,428463772
22909;Biométrico;2,638079042
22910;Biométrico;1,192448047
22911;Biométrico;1,773815173
22912;Biométrico;0,408192024
22913;Biométrico;0,008008293
22914;Biométrico;0,86079744
22915;Biométrico;1,02923865
22916;Biométrico;1,112361951
22917;Biométrico;1,670200047
22918;Biométrico;0,888121519
22919;Biométrico;1,681521814
22920;Biométrico;0,53298826
22921;Biométrico;0,568670743
22922;Biométrico;0,610307345
22923;Biométrico;2,163261957
22924;Biométrico;2,633199597
22925;Biométrico;0,044806484
22926;Biométrico;0,007798847
22927;Biométrico;0,105551999
22928;Biométrico;0,626737792
22929;Biométrico;0,020231204
22930;Biométrico;0,1539267
22931;Biométrico;1,062896494
22932;Biométrico;1,377399963
22933;Biométrico;0,815173072
22934;Biométrico;2,249529255
22935;Biométrico;0,262986944
22936;Biométrico;0,532262606
22937;Biométrico;2,25809377
22938;Biométrico;0,839683194
22939;Biométrico;0,785958706
22940;Biométrico;3,015682194
22941;Biométrico;2,648117683
22942;Biométrico;0,658630016
22943;Biométrico;0,378572944
22944;Biométrico;0,06838861
22945;Biométrico;0,008744441
22946;Biométrico;2,944367546
22947;Biométrico;0,313860576
22948;Biométrico;0,117132193
22949;Biométrico;2,544522557
22950;Biométrico;0,379615695
22951;Biométrico;1,668649088
22952;Biométrico;0,982164515
22953;Biométrico;2,251948341
22954;Biométrico;0,053816489
22955;Biométrico;0,489748081
22956;Biométrico;1,137299608
22957;Biométrico;0,655811853
22958;Biométrico;0,467990076
22959;Biométrico;0,958659144
22960;Biométrico;0,04427979
22961;Biométrico;1,567770107
22962;Biométrico;1,496012465
22963;Biométrico;0,161360069
22964;Biométrico;1,216735556
22965;Biométrico;0,59648226
22966;Biométrico;2,827223157
22967;Biométrico;0,836290854
22968;Biométrico;0,738333706
22969;Biométrico;0,296693605
22970;Biométrico;2,462201559
22971;Biométrico;3,115218529
22972;Biométrico;0,259342811
22973;Biométrico;1,067277868
22974;Biométrico;0,171393351
22975;Biométrico;0,993409277
22976;Biométrico;0,011168776
22977;Biométrico;0,543176586
22978;Biométrico;3,485853864
22979;Biométrico;0,002513315
22980;Biométrico;4,031930484
22981;Biométrico;0,871075529
22982;Biométrico;5,352415639
22983;Biométrico;1,006040104
22984;Biométrico;4,196918715
22985;Biométrico;2,625825225
22986;Biométrico;2,439517652
22987;Biométrico;2,294584936
22988;Biométrico;0,233412261
22989;Biométrico;0,823932922
22990;Biométrico;0,152046747
22991;Biométrico;1,251835154
22992;Biométrico;1,259530388
22993;Biométrico;9,606453647
22994;Biométrico;0,716948565
22995;Biométrico;2,442340728
22996;Biométrico;0,441306432
22997;Biométrico;1,330129895
22998;Biométrico;0,174384652
22999;Biométrico;2,476999459
23000;Biométrico;0,088666387
23001;Biométrico;0,012043103
23002;Biométrico;0,450736399
23003;Biométrico;1,132391679
23004;Biométrico;0,546031584
23005;Biométrico;0,598584055
23006;Biométrico;0,201978684
23007;Biométrico;3,265484267
23008;Biométrico;1,404542814
23009;Biométrico;0,296912348
23010;Biométrico;0,627848676
23011;Biométrico;1,668500622
23012;Biométrico;0,291038933
23013;Biométrico;0,073621683
23014;Biométrico;1,975138148
23015;Biométrico;2,1746024
23016;Biométrico;0,909641495
23017;Biométrico;0,683189896
23018;Biométrico;1,20730194
23019;Biométrico;0,072459855
23020;Biométrico;0,656739334
23021;Biométrico;0,202030046
23022;Biométrico;0,873797312
23023;Biométrico;2,355897911
23024;Biométrico;0,719477782
23025;Biométrico;0,683607582
23026;Biométrico;0,22198789
23027;Biométrico;1,917527183
23028;Biométrico;0,070840724
23029;Biométrico;2,210154329
23030;Biométrico;0,112429572
23031;Biométrico;0,722909431
23032;Biométrico;0,101667584
23033;Biométrico;2,313785909
23034;Biométrico;1,617293138
23035;Biométrico;2,127412924
23036;Biométrico;0,536994959
23037;Biométrico;0,848556391
23038;Biométrico;5,718965897
23039;Biométrico;0,742295746
23040;Biométrico;2,238057689
23041;Biométrico;3,776843478
23042;Biométrico;2,626003476
23043;Biométrico;0,938527915
23044;Biométrico;0,864868488
23045;Biométrico;0,647181205
23046;Biométrico;1,143067913
23047;Biométrico;1,361083109
23048;Biométrico;0,901912946
23049;Biométrico;3,726002362
23050;Biométrico;1,024490527
23051;Biométrico;0,224215686
23052;Biométrico;0,966322271
23053;Biométrico;0,600342198
23054;Biométrico;0,031276305
23055;Biométrico;0,940019753
23056;Biométrico;6,737790072
23057;Biométrico;1,31668297
23058;Biométrico;1,221979783
23059;Biométrico;1,394513375
23060;Biométrico;0,963840228
23061;Biométrico;1,576401303
23062;Biométrico;0,013217151
23063;Biométrico;1,006132148
23064;Biométrico;2,397679324
23065;Biométrico;4,847621685
23066;Biométrico;4,598843177
23067;Biométrico;1,247100798
23068;Biométrico;0,705741106
23069;Biométrico;0,125288619
23070;Biométrico;1,146053258
23071;Biométrico;0,612823169
23072;Biométrico;0,435500239
23073;Biométrico;0,350923223
23074;Biométrico;0,434395955
23075;Biométrico;3,291221309
23076;Biométrico;4,637914591
23077;Biométrico;2,308138867
23078;Biométrico;0,417157773
23079;Biométrico;1,604612646
23080;Biométrico;4,453665323
23081;Biométrico;0,530087502
23082;Biométrico;1,82363005
23083;Biométrico;0,275612743
23084;Biométrico;3,542989792
23085;Biométrico;1,249709471
23086;Biométrico;1,02958777
23087;Biométrico;0,257524011
23088;Biométrico;4,274045054
23089;Biométrico;1,619359144
23090;Biométrico;1,280416585
23091;Biométrico;0,265051089
23092;Biométrico;0,549958828
23093;Biométrico;3,222900875
23094;Biométrico;0,808815809
23095;Biométrico;0,135554188
23096;Biométrico;0,810107675
23097;Biométrico;7,55171086
23098;Biométrico;0,240286009
23099;Biométrico;2,947381975
23100;Biométrico;0,807895906
23101;Biométrico;0,22573077
23102;Biométrico;0,905190333
23103;Biométrico;0,011315353
23104;Biométrico;0,393514673
23105;Biométrico;0,239061365
23106;Biométrico;1,137168768
23107;Biométrico;2,450638894
23108;Biométrico;1,831524649
23109;Biométrico;3,317770832
23110;Biométrico;1,590896223
23111;Biométrico;0,792593507
23112;Biométrico;0,434464923
23113;Biométrico;0,06783256
23114;Biométrico;2,8076725
23115;Biométrico;1,426542748
23116;Biométrico;0,526135358
23117;Biométrico;0,148451665
23118;Biométrico;0,058708151
23119;Biométrico;0,852374414
23120;Biométrico;1,430192122
23121;Biométrico;0,93502093
23122;Biométrico;4,88838986
23123;Biométrico;0,251632979
23124;Biométrico;5,514534047
23125;Biométrico;5,406162951
23126;Biométrico;0,367294728
23127;Biométrico;1,651207438
23128;Biométrico;0,672114495
23129;Biométrico;0,698373089
23130;Biométrico;2,773613988
23131;Biométrico;0,862358997
23132;Biométrico;1,674180004
23133;Biométrico;1,459008477
23134;Biométrico;0,876231535
23135;Biométrico;0,086060125
23136;Biométrico;2,872488674
23137;Biométrico;3,280161404
23138;Biométrico;2,583596432
23139;Biométrico;3,663296172
23140;Biométrico;1,446298431
23141;Biométrico;3,73604796
23142;Biométrico;0,541622457
23143;Biométrico;1,310236687
23144;Biométrico;0,483744799
23145;Biométrico;2,435008426
23146;Biométrico;0,243506555
23147;Biométrico;0,364467697
23148;Biométrico;0,072724474
23149;Biométrico;0,049996491
23150;Biométrico;1,876580653
23151;Biométrico;1,502471403
23152;Biométrico;0,967823029
23153;Biométrico;3,987047996
23154;Biométrico;0,835223174
23155;Biométrico;0,939582911
23156;Biométrico;0,093226696
23157;Biométrico;2,627544793
23158;Biométrico;1,433410783
23159;Biométrico;3,062491738
23160;Biométrico;0,146346294
23161;Biométrico;4,16404221
23162;Biométrico;0,665639001
23163;Biométrico;1,391498125
23164;Biométrico;0,511911496
23165;Biométrico;5,817397917
23166;Biométrico;0,873427454
23167;Biométrico;0,995700903
23168;Biométrico;1,301390676
23169;Biométrico;0,112166797
23170;Biométrico;0,278378971
23171;Biométrico;3,328591107
23172;Biométrico;0,810657718
23173;Biométrico;4,743955543
23174;Biométrico;0,978288101
23175;Biométrico;2,379720719
23176;Biométrico;0,424810523
23177;Biométrico;1,414664286
23178;Biométrico;1,500803984
23179;Biométrico;2,923855558
23180;Biométrico;0,171660412
23181;Biométrico;0,073365172
23182;Biométrico;0,03477564
23183;Biométrico;2,22759549
23184;Biométrico;0,181482441
23185;Biométrico;4,017777621
23186;Biométrico;0,5006435
23187;Biométrico;0,148720883
23188;Biométrico;0,381650625
23189;Biométrico;3,472847521
23190;Biométrico;1,803614433
23191;Biométrico;1,784625792
23192;Biométrico;1,488332801
23193;Biométrico;0,240425589
23194;Biométrico;1,403237826
23195;Biométrico;1,611712465
23196;Biométrico;1,609497091
23197;Biométrico;0,239158732
23198;Biométrico;0,811439385
23199;Biométrico;0,434531959
23200;Biométrico;0,565298445
23201;Biométrico;1,890102792
23202;Biométrico;0,361905378
23203;Biométrico;4,12956094
23204;Biométrico;0,761435663
23205;Biométrico;0,1975524
23206;Biométrico;0,050454372
23207;Biométrico;1,795178639
23208;Biométrico;1,468466259
23209;Biométrico;3,524652326
23210;Biométrico;2,145824808
23211;Biométrico;2,966429354
23212;Biométrico;0,06682839
23213;Biométrico;2,750970855
23214;Biométrico;0,783135702
23215;Biométrico;0,500075772
23216;Biométrico;1,719743396
23217;Biométrico;0,054189437
23218;Biométrico;1,260483702
23219;Biométrico;1,427123905
23220;Biométrico;0,835678512
23221;Biométrico;0,088422991
23222;Biométrico;2,320659745
23223;Biométrico;2,042767868
23224;Biométrico;1,600299005
23225;Biométrico;0,614221591
23226;Biométrico;0,15654876
23227;Biométrico;0,156737998
23228;Biométrico;1,019107262
23229;Biométrico;4,431521818
23230;Biométrico;0,472765734
23231;Biométrico;0,033662869
23232;Biométrico;1,601516789
23233;Biométrico;0,839652469
23234;Biométrico;4,244291495
23235;Biométrico;4,234045271
23236;Biométrico;0,692679381
23237;Biométrico;0,149407715
23238;Biométrico;4,394436861
23239;Biométrico;0,866525021
23240;Biométrico;0,995278442
23241;Biométrico;2,610393867
23242;Biométrico;0,432012699
23243;Biométrico;1,559071391
23244;Biométrico;0,364663933
23245;Biométrico;0,709559695
23246;Biométrico;0,862547708
23247;Biométrico;1,557531795
23248;Biométrico;0,022132687
23249;Biométrico;1,518510836
23250;Biométrico;2,31377894
23251;Biométrico;1,740407207
23252;Biométrico;1,121944161
23253;Biométrico;6,89481352
23254;Biométrico;1,603029722
23255;Biométrico;2,134266429
23256;Biométrico;3,927367173
23257;Biométrico;2,387485333
23258;Biométrico;1,784034999
23259;Biométrico;0,385652565
23260;Biométrico;0,971055561
23261;Biométrico;2,489616089
23262;Biométrico;0,384501241
23263;Biométrico;1,150277429
23264;Biométrico;1,087574001
23265;Biométrico;2,630910603
23266;Biométrico;1,73525535
23267;Biométrico;5,460611852
23268;Biométrico;1,187230607
23269;Biométrico;2,775035419
23270;Biométrico;2,248367413
23271;Biométrico;2,500875608
23272;Biométrico;0,468090139
23273;Biométrico;0,405995702
23274;Biométrico;0,464551727
23275;Biométrico;1,065207282
23276;Biométrico;1,684296775
23277;Biométrico;2,678994728
23278;Biométrico;1,626264217
23279;Biométrico;1,015394149
23280;Biométrico;3,472955681
23281;Biométrico;1,800922062
23282;Biométrico;0,201712489
23283;Biométrico;1,558400377
23284;Biométrico;0,411840984
23285;Biométrico;0,490364645
23286;Biométrico;0,335634139
23287;Biométrico;4,024669155
23288;Biométrico;0,556653036
23289;Biométrico;0,261969155
23290;Biométrico;1,130424564
23291;Biométrico;1,049976536
23292;Biométrico;1,349137883
23293;Biométrico;0,201436094
23294;Biométrico;0,879767078
23295;Biométrico;0,226900878
23296;Biométrico;4,552304779
23297;Biométrico;3,101639819
23298;Biométrico;1,202015858
23299;Biométrico;5,898464149
23300;Biométrico;1,360320872
23301;Biométrico;4,084993535
23302;Biométrico;1,98293997
23303;Biométrico;0,596986542
23304;Biométrico;1,005431974
23305;Biométrico;0,270870273
23306;Biométrico;0,252053274
23307;Biométrico;1,856793551
23308;Biométrico;0,569906842
23309;Biométrico;0,136138284
23310;Biométrico;3,583618568
23311;Biométrico;7,383115803
23312;Biométrico;1,509696913
